3037,BCN,MAD,2023-04-27T20:05:00.000,2023-04-27T21:30:00.000,0,1,4
1588,BCN,MAD,2023-04-27T20:05:00.000,2023-04-27T21:30:00.000,0,1,4
5096,BCN,MAD,2023-04-27T20:05:00.000,2023-04-27T21:30:00.000,0,1,4
3025,BCN,MAD,2023-04-27T14:30:00.000,2023-04-27T15:55:00.000,0,1,4
5336,BCN,MAD,2023-04-27T14:30:00.000,2023-04-27T15:55:00.000,0,1,4
6557,BCN,MAD,2023-04-27T14:30:00.000,2023-04-27T15:55:00.000,0,1,4
5062,BCN,MAD,2023-04-27T14:30:00.000,2023-04-27T15:55:00.000,0,1,4
1557,BCN,MAD,2023-04-27T14:30:00.000,2023-04-27T15:55:00.000,0,1,4
7708,BCN,MAD,2023-04-27T20:30:00.000,2023-04-27T22:00:00.000,0,1,2
6654,BCN,MAD,2023-04-27T20:30:00.000,2023-04-27T22:00:00.000,0,1,2
6078,BCN,MAD,2023-04-27T20:30:00.000,2023-04-27T22:00:00.000,0,1,2
6809,BCN,MAD,2023-04-27T20:30:00.000,2023-04-27T22:00:00.000,0,1,2
4346,BCN,MAD,2023-04-27T20:30:00.000,2023-04-27T22:00:00.000,0,1,2
3041,BCN,MAD,2023-04-27T21:05:00.000,2023-04-27T22:30:00.000,0,1,4
6173,BCN,MAD,2023-04-27T21:05:00.000,2023-04-27T22:30:00.000,0,1,4
5576,BCN,MAD,2023-04-27T21:05:00.000,2023-04-27T22:30:00.000,0,1,4
5100,BCN,MAD,2023-04-27T21:05:00.000,2023-04-27T22:30:00.000,0,1,4
1589,BCN,MAD,2023-04-27T21:05:00.000,2023-04-27T22:30:00.000,0,1,4
3003,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
5323,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
6005,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
5572,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
5085,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
8505,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
5008,BCN,MAD,2023-04-27T07:00:00.000,2023-04-27T08:25:00.000,0,1,4
1002,BCN,MAD,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,1,4
3607,BCN,MAD,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,1,4
5000,BCN,MAD,2023-04-27T07:30:00.000,2023-04-27T08:55:00.000,0,1,4
3035,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
6172,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
6564,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
1587,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
5095,BCN,MAD,2023-04-27T19:35:00.000,2023-04-27T21:00:00.000,0,1,4
7706,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6178,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6810,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
4389,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
7365,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
7451,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
6767,BCN,MAD,2023-04-27T11:50:00.000,2023-04-27T13:20:00.000,0,1,2
3015,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
5328,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
8763,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
9401,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
6855,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
6017,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
5056,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
1517,BCN,MAD,2023-04-27T10:35:00.000,2023-04-27T12:00:00.000,0,1,4
3011,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5326,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
6000,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5092,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
8722,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
5030,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
1515,BCN,MAD,2023-04-27T09:35:00.000,2023-04-27T11:00:00.000,0,1,4
1006,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
3605,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
5004,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
5848,BCN,MAD,2023-04-27T16:30:00.000,2023-04-27T17:55:00.000,0,1,4
3013,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
9400,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
6001,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
1516,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
5038,BCN,MAD,2023-04-27T10:05:00.000,2023-04-27T11:30:00.000,0,1,4
3005,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5324,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5574,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
8776,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
5012,BCN,MAD,2023-04-27T08:00:00.000,2023-04-27T09:25:00.000,0,1,4
7994,BCN,MAD,2023-04-27T06:10:00.000,2023-04-27T07:30:00.000,0,1,2
3033,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
1586,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
5090,BCN,MAD,2023-04-27T18:35:00.000,2023-04-27T20:00:00.000,0,1,4
3027,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
1581,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
5068,BCN,MAD,2023-04-27T16:55:00.000,2023-04-27T18:20:00.000,0,1,4
1004,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
3500,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
5002,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
5775,BCN,MAD,2023-04-27T11:35:00.000,2023-04-27T13:05:00.000,0,1,4
3031,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
6019,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
6562,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
5082,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
1585,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
5007,BCN,MAD,2023-04-27T18:05:00.000,2023-04-27T19:30:00.000,0,1,4
3009,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
5325,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
8777,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
5025,BCN,MAD,2023-04-27T09:05:00.000,2023-04-27T10:30:00.000,0,1,4
3021,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
5060,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
8724,BCN,MAD,2023-04-27T13:30:00.000,2023-04-27T14:55:00.000,0,1,4
